rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1551447884807753827,,8946,,1551447884,729892492,"""gps""",,2,0,22.3208991661,87.311116646,7.277,"[3.520420510181167e-06, 9.977575731557348e-13, 0.0, 9.977575731557348e-13, 3.520416750310692e-06, 0.0, 0.0, 0.0, 7.53802178271658e-08]",3
1551447884857572313,,8947,,1551447884,779888391,"""gps""",,2,0,22.3208991663,87.3111166459,7.277,"[3.4831880024433187e-06, 8.17672178452692e-13, 0.0, 8.176721785585711e-13, 3.483184921237146e-06, 0.0, 0.0, 0.0, 5.985740893340563e-08]",3
1551447884909340509,,8948,,1551447884,808883905,"""gps""",,2,0,22.3208991671,87.3111166457,7.277,"[3.5121529403657497e-06, 8.304504018749731e-13, 0.0, 8.304504018749731e-13, 3.5121498110986376e-06, 0.0, 0.0, 0.0, 6.550790549926265e-08]",3
1551447884957567158,,8949,,1551447884,854925871,"""gps""",,2,0,22.3208991675,87.3111166456,7.277,"[3.4601150932228024e-06, 7.647062323730462e-13, 0.0, 7.64706232161288e-13, 3.4601122117664747e-06, 0.0, 0.0, 0.0, 6.325418954958387e-08]",3
1551447884982624952,,8950,,1551447884,904891491,"""gps""",,2,0,22.3208991696,87.3111166451,7.277,"[3.5146094842514153e-06, 8.62939091191345e-13, 0.0, 8.629390910854659e-13, 3.514606233152951e-06, 0.0, 0.0, 0.0, 1.2466047129027064e-07]",3
1551447885032763435,,8951,,1551447884,954873562,"""gps""",,2,0,22.3208991718,87.3111166445,7.277,"[3.534623947299545e-06, 1.0050926394039077e-12, 0.0, 1.0050926392980285e-12, 3.5346201613497397e-06, 0.0, 0.0, 0.0, 1.2559860944441066e-07]",3
1551447885082569783,,8952,,1551447884,979864836,"""gps""",,2,0,22.3208991724,87.3111166443,7.277,"[3.5282142032108793e-06, 1.0265301960542085e-12, 0.0, 1.0265301960542085e-12, 3.5282103367584542e-06, 0.0, 0.0, 0.0, 1.1211949653796497e-07]",3
1551447885132767455,,8953,,1551447885,29879808,"""gps""",,2,0,22.3208991733,87.3111166441,7.277,"[3.5000613527688655e-06, 9.41554128555917e-13, 0.0, 9.41554128555917e-13, 3.500057806561452e-06, 0.0, 0.0, 0.0, 8.75258732351985e-08]",3
1551447885182598617,,8954,,1551447885,79867125,"""gps""",,2,0,22.3208991744,87.3111166438,7.277,"[3.4790876251096533e-06, 8.721749809000777e-13, 0.0, 8.721749809000777e-13, 3.4790843404263822e-06, 0.0, 0.0, 0.0, 7.618785743811375e-08]",3
1551447885207705671,,8955,,1551447885,79867125,"""gps""",,2,0,22.3208991744,87.3111166438,7.277,"[3.4790876251096533e-06, 8.721749809000777e-13, 0.0, 8.721749809000777e-13, 3.4790843404263822e-06, 0.0, 0.0, 0.0, 7.618785743811375e-08]",3
1551447885233471348,,8956,,1551447885,129913807,"""gps""",,2,0,22.3208991774,87.311116643,7.277,"[3.57465187026668e-06, 1.1928623517327923e-12, 0.0, 1.1928623517327923e-12, 3.5746473784202513e-06, 0.0, 0.0, 0.0, 1.428023215133086e-07]",3
1551447885257637721,,8957,,1551447885,179888487,"""gps""",,2,0,22.3208991787,87.3111166427,7.277,"[3.5570024561314316e-06, 1.2116481694624852e-12, 0.0, 1.211648169250727e-12, 3.5569978937081745e-06, 0.0, 0.0, 0.0, 1.096195943430977e-07]",3
1551447885308017570,,8958,,1551447885,204911232,"""gps""",,2,0,22.3208991787,87.3111166426,7.277,"[3.5362609413076877e-06, 1.1081212049048945e-12, 0.0, 1.1081212049048945e-12, 3.5362567687764957e-06, 0.0, 0.0, 0.0, 9.12522864703677e-08]",3
1551447885357590856,,8959,,1551447885,254864931,"""gps""",,2,0,22.3208991779,87.3111166429,7.277,"[3.5062323505445857e-06, 8.206803347555818e-13, 0.0, 8.206803347555818e-13, 3.506229260514507e-06, 0.0, 0.0, 0.0, 7.691860798999453e-08]",3
1551447885407707126,,8960,,1551447885,304907084,"""gps""",,2,0,22.3208991779,87.3111166429,7.277,"[3.4891071868146413e-06, 6.546342460319666e-13, 0.0, 6.546342460319666e-13, 3.489104722089158e-06, 0.0, 0.0, 0.0, 7.490288933831485e-08]",3
1551447885432632043,,8961,,1551447885,329899073,"""gps""",,2,0,22.320899178,87.3111166429,7.277,"[3.471817747816135e-06, 5.988844613731491e-13, 0.0, 5.9888446126727e-13, 3.4718154930338798e-06, 0.0, 0.0, 0.0, 6.560043346005033e-08]",3
1551447885482575306,,8962,,1551447885,379864693,"""gps""",,2,0,22.3208991788,87.3111166426,7.277,"[3.449208698653188e-06, 5.515156344700604e-13, 0.0, 5.515156344700604e-13, 3.4492066222078606e-06, 0.0, 0.0, 0.0, 6.152582502628992e-08]",3
1551447885533222659,,8963,,1551447885,429887533,"""gps""",,2,0,22.3208991812,87.311116642,7.277,"[3.5095348495912876e-06, 6.585984899270368e-13, 0.0, 6.585984900329159e-13, 3.509532369898605e-06, 0.0, 0.0, 0.0, 1.251347067998582e-07]",3
1551447885583556925,,8964,,1551447885,479866505,"""gps""",,2,0,22.3208991836,87.3111166413,7.277,"[3.6759593122152178e-06, 8.841045391426151e-13, 0.0, 8.84104539036736e-13, 3.675955983649496e-06, 0.0, 0.0, 0.0, 1.7986372251711457e-07]",3
1551447885607669699,,8965,,1551447885,529890537,"""gps""",,2,0,22.3208991842,87.3111166412,7.277,"[3.728825434799022e-06, 8.179383346276859e-13, 0.0, 8.179383346276859e-13, 3.7288223553337433e-06, 0.0, 0.0, 0.0, 1.6221007576465264e-07]",3
1551447885657641832,,8966,,1551447885,579860687,"""gps""",,2,0,22.3208991842,87.3111166412,7.277,"[3.663019937766877e-06, 6.624278129085541e-13, 0.0, 6.62427812802675e-13, 3.663017443571689e-06, 0.0, 0.0, 0.0, 9.94148122492561e-08]",3
1551447885707887596,,8967,,1551447885,604862928,"""gps""",,2,0,22.320899184,87.3111166413,7.277,"[3.6343392720180285e-06, 5.960892899166596e-13, 0.0, 5.960892899166596e-13, 3.6343370275797185e-06, 0.0, 0.0, 0.0, 8.420796995027691e-08]",3
1551447885757566334,,8968,,1551447885,629888058,"""gps""",,2,0,22.3208991831,87.3111166415,7.277,"[3.616743033049061e-06, 4.751601855001433e-13, 0.0, 4.751601856060224e-13, 3.6167412436589893e-06, 0.0, 0.0, 0.0, 8.152114564262184e-08]",3
1551447885807818220,,8969,,1551447885,679865360,"""gps""",,2,0,22.3208991795,87.3111166424,7.277,"[3.702251099348334e-06, 2.032219201921883e-13, 0.0, 2.032219201921883e-13, 3.7022503335598115e-06, 0.0, 0.0, 0.0, 1.592055324669384e-07]",3
1551447885833893507,,8970,,1551447885,729862213,"""gps""",,2,0,22.3208991744,87.3111166438,7.277,"[3.789797454223838e-06, 1.813558162219492e-13, 0.0, 1.813558162219492e-13, 3.7897967723054145e-06, 0.0, 0.0, 0.0, 1.685872034454524e-07]",3
