rosbagTimestamp,x,y,z
142207000000,-1.0,0.222314968705,-0.0187500007451
142207000000,0.751482665539,0.19177056849,-0.0187500007451
142207000000,1.0,0.153903588653,-0.0187500007451
142207000000,1.0,0.115775629878,-0.0187500007451
142238000000,0.045740108937,0.103512950242,-0.0187500007451
142238000000,-1.0,0.140040099621,-0.0187500007451
142238000000,-1.0,0.179011583328,-0.0187500007451
142241000000,-1.0,0.201919674873,-0.0187500007451
142251000000,1.0,0.161364287138,-0.0187500007451
142294000000,-1.0,0.193259894848,-0.0187500007451
142294000000,-1.0,0.230484470725,-0.0187500007451
142294000000,-1.0,0.268980205059,-0.0187500007451
142294000000,-1.0,0.307566821575,-0.0187500007451
142338000000,-0.536803424358,0.298205584288,-0.0187500007451
142338000000,0.945863962173,0.260500818491,-0.0187500007451
142338000000,1.0,0.222458451986,-0.0187500007451
142338000000,1.0,0.184328958392,-0.0187500007451
142381000000,0.299633920193,0.164063215256,-0.0187500007451
142381000000,-1.0,0.201841726899,-0.0187500007451
142381000000,-1.0,0.238810405135,-0.0187500007451
142382000000,-1.0,0.277361422777,-0.0187500007451
142382000000,-1.0,0.315084338188,-0.0187500007451
142407000000,0.221218064427,0.290620177984,-0.0187500007451
142407000000,0.864203095436,0.25474318862,-0.0187500007451
142411000000,-0.0591300539672,0.238309204578,-0.0187500007451
142421000000,-0.826464116573,0.237451776862,-0.0187500007451
142461000000,0.66774481535,0.207660451531,-0.0187500007451
142461000000,0.813609838486,0.176325902343,-0.0187500007451
142461000000,0.888594567776,0.14489005506,-0.0187500007451
142461000000,0.964698731899,0.113336741924,-0.0187500007451
142505000000,-1.0,0.139126494527,-0.0187500007451
142505000000,-1.0,0.175654441118,-0.0187500007451
142505000000,-1.0,0.212439239025,-0.0187500007451
142505000000,-1.0,0.249184310436,-0.0187500007451
142549000000,-0.713461101055,0.245598852634,-0.0187500007451
142549000000,1.0,0.207612529397,-0.0187500007451
142549000000,1.0,0.169608280063,-0.0187500007451
142549000000,1.0,0.131562948227,-0.0187500007451
142593000000,1.0,0.0937577933073,-0.0187500007451
142593000000,-1.0,0.131139442325,-0.0187500007451
142593000000,-1.0,0.169091850519,-0.0187500007451
142593000000,-1.0,0.207709282637,-0.0187500007451
142593000000,-1.0,0.246359318495,-0.0187500007451
142617000000,-0.0587475821376,0.230142205954,-0.0187500007451
142617000000,1.0,0.19240359962,-0.0187500007451
142621000000,-0.144150942564,0.180165573955,-0.0187500007451
142631000000,-0.599383115768,0.177274823189,-0.0187500007451
142672000000,0.378766477108,0.15554317832,-0.0187500007451
142672000000,0.423060655594,0.133889317513,-0.0187500007451
142673000000,0.53305119276,0.111037276685,-0.0187500007451
142673000000,0.580167889595,0.0882585197687,-0.0187500007451
142716000000,-1.0,0.097614698112,-0.0187500007451
142716000000,-1.0,0.11949172616,-0.0187500007451
142716000000,-1.0,0.141534656286,-0.0187500007451
142716000000,-1.0,0.163653746247,-0.0187500007451
142760000000,-0.802437841892,0.165365874767,-0.0187500007451
142760000000,1.0,0.12736722827,-0.0187500007451
142760000000,1.0,0.0892964750528,-0.0187500007451
142760000000,1.0,0.051200363785,-0.0187500007451
142806000000,1.0,0.0131392860785,-0.0187500007451
142806000000,-1.0,0.0440445840359,-0.0187500007451
142806000000,-1.0,0.081965431571,-0.0187500007451
142806000000,-1.0,0.120455607772,-0.0187500007451
142806000000,-1.0,0.159094020724,-0.0187500007451
142825000000,-0.673371493816,0.158465355635,-0.0187500007451
142825000000,1.0,0.1217995435,-0.0187500007451
142831000000,-0.628427922726,0.121905937791,-0.0187500007451
142841000000,0.345000207424,0.103134952486,-0.0187500007451
142885000000,-1.0,0.114231646061,-0.0187500007451
142885000000,-1.0,0.127319023013,-0.0187500007451
142885000000,-1.0,0.1404183954,-0.0187500007451
142885000000,-1.0,0.152835011482,-0.0187500007451
142929000000,0.0307601187378,0.138786807656,-0.0187500007451
142929000000,1.0,0.101101927459,-0.0187500007451
142929000000,1.0,0.0630577728152,-0.0187500007451
142929000000,1.0,0.0249373465776,-0.0187500007451
142972000000,1.0,-0.00382458302192,-0.0187500007451
142972000000,-1.0,0.033337123692,-0.0187500007451
142972000000,-1.0,0.0714695826173,-0.0187500007451
142972000000,-1.0,0.108918525279,-0.0187500007451
142972000000,-1.0,0.147558301687,-0.0187500007451
143007000000,0.159012675285,0.131222203374,-0.0187500007451
143007000000,1.0,0.0934959426522,-0.0187500007451
143007000000,1.0,0.055440004915,-0.0187500007451
143011000000,0.257788300514,0.041172914207,-0.0187500007451
143021000000,-1.0,0.0545836426318,-0.0187500007451
143062000000,1.0,0.0198530964553,-0.0187500007451
143062000000,1.0,-0.0166580975056,-0.0187500007451
143062000000,1.0,-0.0560192763805,-0.0187500007451
143062000000,1.0,-0.0928484946489,-0.0187500007451
143106000000,-1.0,-0.070641823113,-0.0187500007451
143106000000,-1.0,-0.0328508652747,-0.0187500007451
143106000000,-1.0,0.00431838352233,-0.0187500007451
143106000000,-1.0,0.0429041199386,-0.0187500007451
143150000000,-0.79822987318,0.0496463403106,-0.0187500007451
143150000000,1.0,0.0118483714759,-0.0187500007451
143150000000,1.0,-0.026765614748,-0.0187500007451
143150000000,1.0,-0.0642176344991,-0.0187500007451
143194000000,1.0,-0.102281101048,-0.0187500007451
143194000000,-1.0,-0.0635839402676,-0.0187500007451
143194000000,-1.0,-0.0256233289838,-0.0187500007451
143194000000,-1.0,0.0129320137203,-0.0187500007451
143194000000,-1.0,0.0498321279883,-0.0187500007451
143220000000,-0.0525112561882,0.041819408536,-0.0187500007451
143220000000,1.0,0.00429293978959,-0.0187500007451
143221000000,1.0,-0.0319491960108,-0.0187500007451
143231000000,-1.0,0.0036574290134,-0.0187500007451
143272000000,1.0,-0.0263482760638,-0.0187500007451
143272000000,1.0,-0.0641895309091,-0.0187500007451
143272000000,1.0,-0.10230923444,-0.0187500007451
143272000000,1.0,-0.14040826261,-0.0187500007451
143316000000,-1.0,-0.114644289017,-0.0187500007451
143316000000,-1.0,-0.0771536901593,-0.0187500007451
143316000000,-1.0,-0.0405868440866,-0.0187500007451
143316000000,-1.0,-0.00330479210243,-0.0187500007451
143360000000,-0.767033517361,0.00484852679074,-0.0187500007451
143360000000,1.0,-0.0337877050042,-0.0187500007451
143360000000,1.0,-0.0718038976192,-0.0187500007451
143360000000,1.0,-0.109933257103,-0.0187500007451
143406000000,1.0,-0.146729230881,-0.0187500007451
143406000000,-1.0,-0.108651205897,-0.0187500007451
143406000000,-1.0,-0.0706583037972,-0.0187500007451
143406000000,-1.0,-0.0338979288936,-0.0187500007451
143406000000,-1.0,0.00474516535178,-0.0187500007451
143431000000,-0.761009275913,0.0124469092116,-0.0187500007451
143431000000,1.0,-0.0261710118502,-0.0187500007451
143431000000,1.0,-0.0641832351685,-0.0187500007451
143441000000,-1.0,-0.030973372981,-0.0187500007451
143451000000,1.0,-0.0645382553339,-0.0187500007451
143491000000,-1.0,-0.0322512425482,-0.0187500007451
143491000000,-1.0,0.00569795491174,-0.0187500007451
143491000000,-1.0,0.0439872033894,-0.0187500007451
143491000000,-1.0,0.0823209360242,-0.0187500007451
143535000000,1.0,0.0497093386948,-0.0187500007451
143535000000,1.0,0.0119571425021,-0.0187500007451
143535000000,1.0,-0.0261252373457,-0.0187500007451
143535000000,1.0,-0.0642502009869,-0.0187500007451
143579000000,-0.366381913424,-0.061209782958,-0.0187500007451
143579000000,-1.0,-0.0240048859268,-0.0187500007451
143579000000,-1.0,0.0143937449902,-0.0187500007451
143579000000,-1.0,0.0517561286688,-0.0187500007451
143606000000,-1.0,0.081597559154,-0.0187500007451
143606000000,1.0,0.0422086678445,-0.0187500007451
143606000000,1.0,0.00369202462025,-0.0187500007451
143611000000,-0.15934984386,-0.000236126346863,-0.0187500007451
143621000000,-0.1664160043,-0.00385759864002,-0.0187500007451
143663000000,-0.0218895990402,-0.0101238386706,-0.0187500007451
143663000000,-0.00651526032016,-0.0164165832102,-0.0187500007451
143663000000,0.00860071089119,-0.0227294471115,-0.0187500007451
143663000000,0.0251389965415,-0.0290888976306,-0.0187500007451
143707000000,-0.294262647629,-0.02898125723,-0.0187500007451
143707000000,-0.481636762619,-0.0252460967749,-0.0187500007451
143707000000,-0.493999779224,-0.0214330889285,-0.0187500007451
143707000000,-0.50069630146,-0.0176555793732,-0.0187500007451
143751000000,-0.1899407655,-0.0200652480125,-0.0187500007451
143751000000,0.657589197159,-0.0387977771461,-0.0187500007451
143751000000,0.712438523769,-0.0577801689506,-0.0187500007451
143751000000,0.75724029541,-0.0768061503768,-0.0187500007451
143795000000,0.803001403809,-0.0958917364478,-0.0187500007451
143795000000,-1.0,-0.074922002852,-0.0187500007451
143795000000,-1.0,-0.0438288226724,-0.0187500007451
143795000000,-1.0,-0.0173309966922,-0.0187500007451
143795000000,-1.0,0.0138872535899,-0.0187500007451
143814000000,-0.0179632063955,0.00678477622569,-0.0187500007451
143814000000,1.0,-0.0308007672429,-0.0187500007451
143821000000,-0.446055948734,-0.0276677496731,-0.0187500007451
143831000000,0.422475367785,-0.0415048003197,-0.0187500007451
143874000000,-0.992023408413,-0.0273240096867,-0.0187500007451
143874000000,-1.0,-0.0113620888442,-0.0187500007451
143874000000,-1.0,0.00473257759586,-0.0187500007451
143874000000,-1.0,0.0208752118051,-0.0187500007451
143918000000,0.562607765198,0.00221500336193,-0.0187500007451
143918000000,1.0,-0.0356888771057,-0.0187500007451
143918000000,1.0,-0.0737710446119,-0.0187500007451
143918000000,1.0,-0.111801117659,-0.0187500007451
143966000000,0.939522027969,-0.132006779313,-0.0187500007451
143966000000,-1.0,-0.0943613424897,-0.0187500007451
143966000000,-1.0,-0.0562337115407,-0.0187500007451
143966000000,-1.0,-0.0211179833859,-0.0187500007451
143966000000,-1.0,0.0176468472928,-0.0187500007451
144007000000,-0.770662367344,0.0249812304974,-0.0187500007451
144007000000,1.0,-0.01286706049,-0.0187500007451
144007000000,1.0,-0.0509196966887,-0.0187500007451
144007000000,1.0,-0.0889682322741,-0.0187500007451
144011000000,0.567508339882,-0.102944791317,-0.0187500007451
144021000000,-1.0,-0.0786749944091,-0.0187500007451
144062000000,1.0,-0.113226763904,-0.0187500007451
144062000000,1.0,-0.151138737798,-0.0187500007451
144062000000,1.0,-0.189172714949,-0.0187500007451
144063000000,1.0,-0.227232724428,-0.0187500007451
144107000000,-0.779196977615,-0.209082007408,-0.0187500007451
144107000000,-1.0,-0.171907737851,-0.0187500007451
144107000000,-1.0,-0.133435457945,-0.0187500007451
144107000000,-1.0,-0.0952945649624,-0.0187500007451
144151000000,-0.943958163261,-0.0796539261937,-0.0187500007451
144151000000,1.0,-0.120750889182,-0.0187500007451
144151000000,1.0,-0.158749967813,-0.0187500007451
144151000000,1.0,-0.196798145771,-0.0187500007451
144195000000,1.0,-0.234838709235,-0.0187500007451
144195000000,-1.0,-0.201588213444,-0.0187500007451
144195000000,-1.0,-0.164025485516,-0.0187500007451
144195000000,-1.0,-0.127044662833,-0.0187500007451
144195000000,-1.0,-0.0886557623744,-0.0187500007451
144218000000,-0.0630939751863,-0.090333096683,-0.0187500007451
144218000000,1.0,-0.128404006362,-0.0187500007451
144221000000,1.0,-0.15716445446,-0.0187500007451
144231000000,-1.0,-0.120164215565,-0.0187500007451
144275000000,1.0,-0.152078568935,-0.0187500007451
144275000000,1.0,-0.189859673381,-0.0187500007451
144275000000,1.0,-0.227898493409,-0.0187500007451
144275000000,1.0,-0.265968322754,-0.0187500007451
144318000000,0.180595546961,-0.264635175467,-0.0187500007451
144318000000,-1.0,-0.227115362883,-0.0187500007451
144318000000,-1.0,-0.188912898302,-0.0187500007451
144318000000,-1.0,-0.150564178824,-0.0187500007451
144362000000,-1.0,-0.128668829799,-0.0187500007451
144362000000,1.0,-0.167092248797,-0.0187500007451
144362000000,1.0,-0.205043628812,-0.0187500007451
144362000000,1.0,-0.243136972189,-0.0187500007451
144362000000,1.0,-0.281207591295,-0.0187500007451
144406000000,-1.0,-0.255471885204,-0.0187500007451
144406000000,-1.0,-0.21815392375,-0.0187500007451
144406000000,-1.0,-0.18138037622,-0.0187500007451
144406000000,-1.0,-0.142938673496,-0.0187500007451
144411000000,-0.335131943226,-0.136858657002,-0.0187500007451
144421000000,0.687147855759,-0.150852650404,-0.0187500007451
144463000000,-1.0,-0.127067357302,-0.0187500007451
144463000000,-1.0,-0.101060442626,-0.0187500007451
144464000000,-1.0,-0.074877589941,-0.0187500007451
144464000000,-1.0,-0.048691328615,-0.0187500007451
144507000000,0.546643018723,-0.0637715086341,-0.0187500007451
144507000000,1.0,-0.101560465991,-0.0187500007451
144507000000,1.0,-0.139572963119,-0.0187500007451
144507000000,1.0,-0.177637204528,-0.0187500007451
144551000000,1.0,-0.197893410921,-0.0187500007451
144551000000,-1.0,-0.162041798234,-0.0187500007451
144551000000,-1.0,-0.123931109905,-0.0187500007451
144551000000,-1.0,-0.0853034630418,-0.0187500007451
144551000000,-1.0,-0.0468116030097,-0.0187500007451
144595000000,1.0,-0.071358256042,-0.0187500007451
144595000000,1.0,-0.109151534736,-0.0187500007451
144595000000,1.0,-0.147184923291,-0.0187500007451
144595000000,1.0,-0.185252934694,-0.0187500007451
144601000000,-0.0802000910044,-0.182210236788,-0.0187500007451
144611000000,0.140045449138,-0.18356256187,-0.0187500007451
144652000000,-0.178465291858,-0.178676664829,-0.0187500007451
144652000000,-0.213803470135,-0.173311963677,-0.0187500007451
144652000000,-0.224371939898,-0.16796952486,-0.0187500007451
144652000000,-0.233649745584,-0.162673592567,-0.0187500007451
144696000000,0.370992422104,-0.169321775436,-0.0187500007451
144696000000,0.497832715511,-0.178134649992,-0.0187500007451
144696000000,0.520363032818,-0.18699619174,-0.0187500007451
144696000000,0.543322503567,-0.195912286639,-0.0187500007451
144740000000,0.102585852146,-0.195892557502,-0.0187500007451
144740000000,-0.965047776699,-0.175173640251,-0.0187500007451
144740000000,-1.0,-0.154494211078,-0.0187500007451
144740000000,-1.0,-0.133798673749,-0.0187500007451
144784000000,-1.0,-0.113152645528,-0.0187500007451
144784000000,1.0,-0.146733939648,-0.0187500007451
144784000000,1.0,-0.184532210231,-0.0187500007451
144784000000,1.0,-0.22256731987,-0.0187500007451
144784000000,1.0,-0.260005921125,-0.0187500007451
144806000000,0.196532964706,-0.258975744247,-0.0187500007451
144806000000,-1.0,-0.221519425511,-0.0187500007451
144811000000,-0.19705119729,-0.214513882995,-0.0187500007451
144821000000,0.657984852791,-0.224378049374,-0.0187500007451
144862000000,-1.0,-0.201331973076,-0.0187500007451
144862000000,-1.0,-0.176431626081,-0.0187500007451
144862000000,-1.0,-0.151352703571,-0.0187500007451
144862000000,-1.0,-0.126256018877,-0.0187500007451
144905000000,1.0,-0.154282584786,-0.0187500007451
144905000000,1.0,-0.192159116268,-0.0187500007451
144905000000,1.0,-0.228953912854,-0.0187500007451
144905000000,1.0,-0.268319129944,-0.0187500007451
144949000000,0.197539746761,-0.266868531704,-0.0187500007451
144949000000,-1.0,-0.229355081916,-0.0187500007451
144949000000,-1.0,-0.191144272685,-0.0187500007451
144949000000,-1.0,-0.152688264847,-0.0187500007451
144992000000,-1.0,-0.122293494642,-0.0187500007451
144992000000,1.0,-0.159919276834,-0.0187500007451
144992000000,1.0,-0.199211493134,-0.0187500007451
144992000000,1.0,-0.235960111022,-0.0187500007451
144992000000,1.0,-0.27468919754,-0.0187500007451
145017000000,-0.528556883335,-0.258828401566,-0.0187500007451
145017000000,-1.0,-0.221194267273,-0.0187500007451
145021000000,-0.985197901726,-0.198786914349,-0.0187500007451
145032000000,1.0,-0.236244007945,-0.0187500007451
145073000000,-1.0,-0.204526156187,-0.0187500007451
145073000000,-1.0,-0.167317673564,-0.0187500007451
145073000000,-1.0,-0.128780812025,-0.0187500007451
145073000000,-1.0,-0.0901337787509,-0.0187500007451
145117000000,0.771785140038,-0.107433356345,-0.0187500007451
145117000000,1.0,-0.145337417722,-0.0187500007451
145117000000,1.0,-0.182111650705,-0.0187500007451
145117000000,1.0,-0.221446603537,-0.0187500007451
145161000000,0.902296423912,-0.235559001565,-0.0187500007451
145161000000,-1.0,-0.197879344225,-0.0187500007451
145161000000,-1.0,-0.15963858366,-0.0187500007451
145161000000,-1.0,-0.121066108346,-0.0187500007451
145161000000,-1.0,-0.0844200178981,-0.0187500007451
145207000000,1.0,-0.114963799715,-0.0187500007451
145207000000,1.0,-0.152839913964,-0.0187500007451
145207000000,1.0,-0.190990716219,-0.0187500007451
145207000000,1.0,-0.227741926908,-0.0187500007451
145211000000,0.987291455269,-0.243181079626,-0.0187500007451
145221000000,-1.0,-0.205378651619,-0.0187500007451
145264000000,1.0,-0.236041173339,-0.0187500007451
145264000000,1.0,-0.275211274624,-0.0187500007451
145264000000,1.0,-0.31194844842,-0.0187500007451
145264000000,1.0,-0.351394057274,-0.0187500007451
145308000000,-0.0154616134241,-0.34197896719,-0.0187500007451
145308000000,-1.0,-0.304356664419,-0.0187500007451
145308000000,-1.0,-0.266154795885,-0.0187500007451
145308000000,-1.0,-0.227789849043,-0.0187500007451
145352000000,-0.909721076488,-0.206364497542,-0.0187500007451
145352000000,1.0,-0.244772046804,-0.0187500007451
145352000000,1.0,-0.282734423876,-0.0187500007451
145352000000,1.0,-0.320835292339,-0.0187500007451
145352000000,1.0,-0.358920246363,-0.0187500007451
145395000000,-0.836045563221,-0.333187282085,-0.0187500007451
145395000000,-1.0,-0.295704811811,-0.0187500007451
145395000000,-1.0,-0.258795827627,-0.0187500007451
145395000000,-1.0,-0.220345541835,-0.0187500007451
145401000000,0.275431931019,-0.222129464149,-0.0187500007451
145411000000,-0.216264083982,-0.214298248291,-0.0187500007451
145454000000,0.5419049263,-0.221495017409,-0.0187500007451
145454000000,0.610414028168,-0.229700177908,-0.0187500007451
145454000000,0.630639672279,-0.237933829427,-0.0187500007451
145454000000,0.649041652679,-0.246159091592,-0.0187500007451
145498000000,-0.422401756048,-0.233251869678,-0.0187500007451
145498000000,-1.0,-0.208682373166,-0.0187500007451
145498000000,-1.0,-0.183987960219,-0.0187500007451
145498000000,-1.0,-0.160342335701,-0.0187500007451
145542000000,-0.518971383572,-0.149259984493,-0.0187500007451
145542000000,1.0,-0.185563877225,-0.0187500007451
145542000000,1.0,-0.225033149123,-0.0187500007451
145542000000,1.0,-0.261831134558,-0.0187500007451
145543000000,1.0,-0.30118894577,-0.0187500007451
145587000000,-0.538494169712,-0.283581614494,-0.0187500007451
145587000000,-1.0,-0.246321469545,-0.0187500007451
145587000000,-1.0,-0.207906916738,-0.0187500007451
145587000000,-1.0,-0.16983564198,-0.0187500007451
145591000000,-0.651210665703,-0.155711010098,-0.0187500007451
145601000000,1.0,-0.18278965354,-0.0187500007451
145625000000,-1.0,-0.151721537113,-0.0187500007451
145625000000,-1.0,-0.113783366978,-0.0187500007451
145668000000,-0.0523427128792,-0.113678604364,-0.0187500007451
145668000000,1.0,-0.15140427649,-0.0187500007451
145668000000,1.0,-0.18947096169,-0.0187500007451
145668000000,1.0,-0.226061627269,-0.0187500007451
145712000000,1.0,-0.247922480106,-0.0187500007451
145712000000,-1.0,-0.209664911032,-0.0187500007451
145712000000,-1.0,-0.171586349607,-0.0187500007451
145712000000,-1.0,-0.134928643703,-0.0187500007451
145712000000,-1.0,-0.0966357886791,-0.0187500007451
145756000000,1.0,-0.121187612414,-0.0187500007451
145756000000,1.0,-0.159038797021,-0.0187500007451
145756000000,1.0,-0.1958296597,-0.0187500007451
145756000000,1.0,-0.235271468759,-0.0187500007451
145761000000,0.461213260889,-0.239778488874,-0.0187500007451
145771000000,-0.679031133652,-0.221980988979,-0.0187500007451
145807000000,1.0,-0.244326576591,-0.0187500007451
145807000000,1.0,-0.270074248314,-0.0187500007451
145807000000,1.0,-0.295944571495,-0.0187500007451
145832000000,0.583017647266,-0.300138115883,-0.0187500007451
145832000000,-1.0,-0.263756245375,-0.0187500007451
145832000000,-1.0,-0.225621804595,-0.0187500007451
145875000000,1.0,-0.250052750111,-0.0187500007451
145875000000,1.0,-0.287828058004,-0.0187500007451
145875000000,1.0,-0.325885355473,-0.0187500007451
145875000000,1.0,-0.362695366144,-0.0187500007451
145919000000,0.514388501644,-0.362595140934,-0.0187500007451
145919000000,-1.0,-0.325106054544,-0.0187500007451
145919000000,-1.0,-0.286770343781,-0.0187500007451
145919000000,-1.0,-0.248379424214,-0.0187500007451
145963000000,-1.0,-0.21002946794,-0.0187500007451
145963000000,1.0,-0.249909177423,-0.0187500007451
145963000000,1.0,-0.28781452775,-0.0187500007451
145963000000,1.0,-0.325884401798,-0.0187500007451
145963000000,1.0,-0.363953530788,-0.0187500007451
146007000000,-0.0202892683446,-0.353345096111,-0.0187500007451
146007000000,-1.0,-0.316048026085,-0.0187500007451
146007000000,-1.0,-0.278836101294,-0.0187500007451
146007000000,-1.0,-0.242043405771,-0.0187500007451
146011000000,-0.597338557243,-0.225497812033,-0.0187500007451
146021000000,1.0,-0.250677734613,-0.0187500007451
146063000000,-1.0,-0.217989206314,-0.0187500007451
146063000000,-1.0,-0.180061414838,-0.0187500007451
