rosbagTimestamp,x,y
1423700000000,0.5,20.6775258768
1423701000000,0.5,20.6947100859
1423711000000,0.5,20.7118761582
1423717000000,0.5,20.7290228344
1423730000000,0.5,20.746173609
1423744000000,0.5,20.7633425287
1423757000000,0.5,20.7805066467
1423758000000,0.5,20.7976459867
1423771000000,0.5,20.8147770823
1423777000000,0.5,20.8319239869
1423791000000,0.5,20.8490817031
1423805000000,0.5,20.86621872
1423818000000,0.5,20.8833357845
1423819000000,0.5,20.900460447
1423832000000,0.5,20.9175980421
1423837000000,0.5,20.9347351676
1423850000000,0.5,20.9518495414
1423864000000,0.5,20.9689528094
1423878000000,0.5,20.9860682921
1423878000000,0.5,21.0031964583
1423891000000,0.5,21.0203083703
1423897000000,0.5,21.0373992964
1423910000000,0.5,21.0544921298
1423917000000,0.5,21.071603426
1423931000000,0.5,21.0887128521
1423944000000,0.5,21.1057973597
1423958000000,0.5,21.1228712732
1423959000000,0.5,21.1399596288
1423971000000,0.5,21.1570611771
1423977000000,0.5,21.1741428843
1423989000000,0.5,21.1912079057
1424002000000,0.5,21.2082714572
1424016000000,0.5,21.2253510144
1424029000000,0.5,21.2424323392
1424030000000,0.5,21.2594916328
1424043000000,0.5,21.2765380755
1424047000000,0.5,21.2935950402
1424060000000,0.5,21.3106659242
1424073000000,0.5,21.3277228023
1424087000000,0.5,21.3447577821
1424102000000,0.5,21.3617925097
1424102000000,0.5,21.3788451934
1424112000000,0.5,21.395898689
1424117000000,0.5,21.4129279583
1424131000000,0.5,21.4299446354
1424144000000,0.5,21.4469739093
1424155000000,0.5,21.4640179196
1424166000000,0.5,21.4810454928
1424177000000,0.5,21.4980501193
1424191000000,0.5,21.5150559516
1424192000000,0.5,21.5320818629
1424205000000,0.5,21.5491030742
1424207000000,0.5,21.566107182
1424220000000,0.5,21.5830965115
1424235000000,0.5,21.6000946832
1424249000000,0.5,21.6171073284
1424249000000,0.5,21.6341081222
1424262000000,0.5,21.6510866851
1424267000000,0.5,21.6680631466
1424281000000,0.5,21.6850566371
1424294000000,0.5,21.7020530193
1424308000000,0.5,21.7190262993
1424309000000,0.5,21.7359855045
1424317000000,0.5,21.752955461
1424327000000,0.5,21.769940918
1424340000000,0.5,21.7869122978
1424353000000,0.5,21.8038602267
1424367000000,0.5,21.8208073287
1424380000000,0.5,21.8377735957
1424381000000,0.5,21.8547418033
1424394000000,0.5,21.871684509
1424397000000,0.5,21.8884082811
1424410000000,0.5,21.9055557803
1424424000000,0.5,21.9225092624
1424438000000,0.5,21.9394533469
1424438000000,0.5,21.9563750715
1424451000000,0.5,21.9732927083
1424457000000,0.5,21.9902262403
1424470000000,0.5,22.0071647362
1424483000000,0.5,22.0240815143
1424497000000,0.5,22.0409827546
1424511000000,0.5,22.0578927734
1424511000000,0.5,22.0748188822
1424517000000,0.5,22.0917334302
1424527000000,0.5,22.1086241832
1424540000000,0.5,22.1255120189
1424553000000,0.5,22.1424179281
1424567000000,0.5,22.1593281298
1424580000000,0.5,22.1762141448
1424581000000,0.5,22.1930846525
1424594000000,0.5,22.2099660221
1424597000000,0.5,22.2268646848
1424610000000,0.5,22.2437493912
1424624000000,0.5,22.2606089159
1424636000000,0.5,22.2774705144
1424649000000,0.5,22.294343317
1424649000000,0.5,22.3112227736
1424661000000,0.5,22.3280822022
1424667000000,0.5,22.3449252259
1424679000000,0.5,22.3617751582
1424693000000,0.5,22.378641042
1424707000000,0.5,22.3954976186
1424712000000,0.5,22.4123307034
1424717000000,0.75,22.4291591876
1424731000000,0.75,22.4532916678
1424744000000,0.75,22.4817067753
1424758000000,0.75,22.5060301729
1424758000000,0.75,22.5343754278
1424771000000,0.75,22.5586837666
1424777000000,0.75,22.5870519981
1424791000000,0.75,22.6113634061
1424804000000,0.75,22.6396907139
1424818000000,0.75,22.663968799
1424819000000,0.75,22.6923079207
1424832000000,0.75,22.716603336
1424838000000,0.75,22.7449244327
1424850000000,0.75,22.7691801965
1424864000000,0.75,22.7974824378
1424878000000,0.75,22.821757751
1424878000000,0.75,22.8500681336
1424891000000,0.75,22.8743079363
1424897000000,0.75,22.9025813009
1424909000000,0.75,22.9268262073
1424917000000,0.75,22.9551221986
1424930000000,0.75,22.9793513024
1424944000000,0.75,23.0076014618
1424958000000,0.75,23.0318135245
1424959000000,0.75,23.0600865961
1424971000000,0.75,23.0843036259
1424977000000,0.75,23.1125421958
1424990000000,0.75,23.1367259477
1425003000000,0.75,23.1649632347
1425017000000,0.75,23.1891670436
1425018000000,0.75,23.2173939865
1425031000000,0.75,23.2415562238
1425037000000,0.75,23.2697619265
1425050000000,0.75,23.2939410662
1425064000000,0.75,23.3221568767
1425077000000,0.75,23.3463035095
1425078000000,0.75,23.374480975
1425091000000,0.75,23.3986290302
1425097000000,0.75,23.4268287752
1425110000000,0.75,23.4509645602
1425117000000,0.75,23.4791194804
1425130000000,0.75,23.5032349043
1425144000000,0.75,23.5314101033
1425157000000,0.75,23.5555359537
1425171000000,0.75,23.5836747273
1425171000000,0.75,23.6077659428
1425184000000,0.75,23.6359035086
1425187000000,0.75,23.6600108101
1425199000000,0.75,23.6881426507
1425213000000,0.75,23.7122098841
1425226000000,0.75,23.7403175415
1425240000000,0.75,23.7643987686
1425240000000,0.75,23.7925183073
1425252000000,0.75,23.8165702802
1425257000000,0.75,23.8446503656
1425269000000,0.75,23.8686999801
1425283000000,0.75,23.8968017277
1425296000000,0.75,23.9208426152
1425309000000,0.75,23.9489008413
1425310000000,0.75,23.9729181239
1425317000000,0.75,24.0009937595
1425327000000,0.75,24.0250236045
1425340000000,0.75,24.0530661493
1425354000000,0.75,24.0770549177
1425368000000,0.75,24.1050979069
1425368000000,0.75,24.1291111323
1425381000000,0.75,24.1571418985
1425387000000,0.75,24.1811125061
1425400000000,0.75,24.2091206641
1425414000000,0.75,24.2331025124
1425427000000,0.75,24.2611241311
1425441000000,0.75,24.2850798961
1425441000000,0.75,24.3130611071
1425454000000,0.75,24.3370107811
1425457000000,0.75,24.365012869
1425470000000,0.75,24.3889572864
1425483000000,0.75,24.4169173534
1425497000000,0.75,24.4408350159
1425510000000,0.75,24.4688094603
1425511000000,0.75,24.4927416442
1425517000000,0.75,24.5206865143
1425527000000,0.75,24.5445763949
1425537000000,0.75,24.5725175861
1425550000000,0.75,24.5964312859
1425563000000,0.75,24.6243652097
1425577000000,0.75,24.6482334666
1425591000000,0.75,24.6761411553
1425591000000,0.75,24.7000273897
1425604000000,0.75,24.7279457016
1425607000000,0.75,24.7518042537
1425620000000,0.75,24.7796854222
1425634000000,0.75,24.8035340231
1425647000000,0.75,24.8314345898
1425660000000,0.75,24.855280581
1425661000000,0.75,24.8831411092
1425674000000,0.75,24.9069581317
1425677000000,0.75,24.9348299224
1425689000000,0.75,24.9586623534
1425704000000,0.75,24.9865078889
1425712000000,0.75,25.0102977806
1425717000000,0.75,25.0381360881
1425730000000,0.75,25.0619483415
1425744000000,0.75,25.0897824518
1425757000000,0.75,25.1135513058
1425770000000,0.75,25.1413565932
1425771000000,0.75,25.1651401181
1425783000000,0.75,25.1929616552
1425787000000,0.75,25.2167156745
1425800000000,0.75,25.2442823845
1425814000000,0.75,25.2682423139
1425828000000,0.75,25.2960395511
1425829000000,0.75,25.3197855835
1425842000000,0.75,25.3475452868
1425847000000,0.75,25.3712602391
1425860000000,0.75,25.3990277486
1425874000000,0.75,25.4227587639
1425887000000,0.75,25.4505035616
1425900000000,0.75,25.4741921233
1425901000000,0.75,25.5019260654
1425911000000,0.75,25.5256352036
1425917000000,0.75,25.5533679632
1425929000000,0.75,25.5770360877
1425942000000,0.75,25.6047375876
1425955000000,0.75,25.6284168317
1425968000000,0.75,25.6561355508
1425969000000,0.75,25.6797890837
1425981000000,0.75,25.7074629241
1425987000000,0.75,25.7311076756
1426000000000,0.75,25.7588051551
1426013000000,0.75,25.7824476358
1426027000000,0.75,25.8101001862
1426040000000,0.75,25.833711359
1426041000000,0.75,25.8613786258
1426053000000,0.75,25.8850040935
1426057000000,0.75,25.9126473168
1426070000000,0.75,25.9362325614
1426083000000,0.75,25.9638604852
1426096000000,0.75,25.9874655311
1426109000000,0.75,26.0150958569
1426110000000,0.75,26.0386614846
1426117000000,0.75,26.0662572637
1426127000000,0.75,26.0898309147
1426139000000,0.75,26.1174459408
1426151000000,0.75,26.1409975591
1426163000000,0.75,26.1685664433
1426176000000,0.75,26.1921050534
1426189000000,0.75,26.2196969044
1426189000000,0.75,26.2432373268
1426202000000,0.75,26.2707858134
1426207000000,0.75,26.2942949699
1426220000000,0.75,26.3218493021
1426234000000,0.75,26.3453734688
1426248000000,0.75,26.3729125301
1426249000000,0.75,26.3963936978
1426261000000,0.75,26.4239143903
1426267000000,0.75,26.4474132375
1426279000000,0.75,26.4749392684
1426292000000,0.75,26.4984014087
1426306000000,0.75,26.5258906137
1426312000000,0.75,26.549357069
1426317000000,0.75,26.5768662318
1426330000000,0.75,26.6003145603
1426343000000,0.75,26.6277776701
1426357000000,0.75,26.6512090506
1426369000000,0.75,26.6786932192
1426370000000,0.75,26.7021297135
1426382000000,0.75,26.7295731589
1426387000000,0.75,26.7529719765
1426400000000,0.75,26.7804230652
1426413000000,0.75,26.8036240958
1426425000000,0.75,26.8312738417
1426438000000,0.75,26.8546494094
1426439000000,0.75,26.8820616233
1426452000000,0.75,26.9054529621
1426457000000,0.75,26.9328732528
1426470000000,0.75,26.9562304937
1426484000000,0.75,26.9836117655
1426497000000,0.75,27.0069696833
1426509000000,0.75,27.0343715192
1426510000000,0.75,27.0577151838
1426517000000,0.75,27.0850711693
1426527000000,0.75,27.1083939793
1426540000000,0.75,27.1357690045
1426554000000,0.75,27.1591001561
1426568000000,0.75,27.1864372403
1426569000000,0.75,27.2097281466
1426580000000,0.75,27.2370689529
1426587000000,0.75,27.2603829387
1426600000000,0.75,27.2877055858
1426615000000,0.75,27.3109749035
1426629000000,0.75,27.3382781481
1426630000000,0.75,27.3615601885
1426643000000,0.75,27.3888722266
1426647000000,0.75,27.4121233323
1426659000000,0.75,27.4393963189
1426674000000,0.75,27.4626447705
1426688000000,0.75,27.4899367949
1426689000000,0.75,27.5131738112
1426702000000,0.75,27.5404220591
1426707000000,0.75,27.5636359472
1426717000000,0.75,27.5909000092
1426730000000,0.75,27.6141232335
1426744000000,0.75,27.6413527874
1426758000000,0.75,27.6645355392
1426759000000,0.75,27.6917651569
1426772000000,0.75,27.714969527
1426777000000,0.75,27.7421852384
1426790000000,0.75,27.7653426961
1426804000000,0.75,27.7925363224
1426817000000,0.75,27.815713165
1426818000000,0.75,27.8429160104
1426831000000,0.75,27.8660547207
1426837000000,0.75,27.8932209433
1426850000000,0.75,27.9163569438
1426863000000,0.75,27.9435381444
1426876000000,0.75,27.9666674943
1426890000000,0.75,27.9938064429
1426891000000,0.75,28.0169096533
1426903000000,0.75,28.0440615405
1426907000000,0.75,28.0671759829
1426917000000,0.75,28.0942966767
1426930000000,0.75,28.1173695033
1426944000000,0.75,28.1444864218
1426958000000,0.75,28.1675803038
1426958000000,0.75,28.1946870148
1426971000000,0.75,28.2177353261
1426977000000,0.75,28.2448165967
1426991000000,0.75,28.2678814019
1427005000000,0.75,28.2949741905
1427018000000,0.75,28.318004323
1427019000000,0.75,28.3450538178
1427032000000,0.75,28.3680829596
1427037000000,0.75,28.3951561166
1427050000000,0.75,28.4181720348
1427064000000,0.75,28.4452003274
1427078000000,0.75,28.4681916675
1427079000000,0.75,28.4952301433
1427091000000,0.75,28.5182344408
1427097000000,0.75,28.5452449931
1427110000000,0.75,28.5682066537
1427117000000,0.75,28.5952096197
1427130000000,0.75,28.6181916283
1427144000000,0.75,28.645188052
1427158000000,0.75,28.6681259986
1427159000000,0.75,28.6950936847
1427171000000,0.75,28.7180450941
1427177000000,0.75,28.7450264593
1427190000000,0.75,28.7679468182
1427204000000,0.75,28.7948835498
1427218000000,0.75,28.8177987185
1427218000000,0.75,28.8447585935
1427231000000,0.75,28.8676656815
1427237000000,0.75,28.8945777625
1427250000000,0.75,28.9174593675
1427263000000,0.75,28.9443827499
1427277000000,0.75,28.9672755035
1427291000000,0.75,28.9941748344
1427291000000,0.75,29.0170241641
1427304000000,0.75,29.0439118434
1427307000000,0.75,29.0667805431
1427317000000,0.75,29.0936654483
1427330000000,0.75,29.1164918891
1427345000000,0.75,29.1433447658
1427359000000,0.75,29.166181426
1427360000000,0.75,29.1930500295
1427373000000,0.75,29.2158594557
1427377000000,0.75,29.2426822365
1427389000000,0.75,29.2654821812
1427400000000,0.75,29.292327397
1427413000000,0.75,29.3151234198
1427427000000,0.75,29.3419224797
1427440000000,0.75,29.3646864924
1427441000000,0.75,29.3914993835
1427454000000,0.75,29.4142761147
1427457000000,0.75,29.4410635176
1427469000000,0.75,29.4637992136
1427482000000,0.75,29.490570507
1427495000000,0.75,29.5133247003
1427509000000,0.75,29.5400968359
1427510000000,0.75,29.5628105342
1427517000000,0.75,29.5895474103
1427527000000,0.75,29.6122681085
1427537000000,0.75,29.6390226782
1427547000000,0.75,29.661719987
1427560000000,0.75,29.6884276197
1427574000000,0.75,29.7111111446
1427587000000,0.75,29.7378404036
1427601000000,0.75,29.7605241623
1427602000000,0.75,29.7872090356
1427614000000,0.75,29.8098571034
1427617000000,0.75,29.8365524273
1427628000000,0.75,29.8592156009
1427642000000,0.75,29.8858896384
1427655000000,0.75,29.9085102715
1427668000000,0.75,29.9351634789
1427668000000,0.75,29.9578020218
1427681000000,0.75,29.9844607253
1427687000000,0.75,30.0070605008
1427702000000,0.75,30.0336797141
1427712000000,0.75,30.0562830138
1427717000000,0.75,30.0829228128
1427730000000,0.75,30.1055071505
1427743000000,0.75,30.1320981142
1427756000000,0.75,30.1546635823
1427769000000,0.75,30.1812758617
1427770000000,0.75,30.2038435287
1427782000000,0.75,30.2304181895
1427787000000,0.75,30.2529502482
1427801000000,0.75,30.2795218231
1427814000000,0.75,30.3020718294
1427828000000,0.75,30.328630153
1427829000000,0.75,30.3511357875
1427842000000,0.75,30.3776708923
1427847000000,0.75,30.4001916177
1427861000000,0.75,30.4267342331
1427874000000,0.75,30.4492194782
1427887000000,0.75,30.4757213886
1427900000000,0.75,30.4982063338
1427901000000,0.75,30.5247283862
1427912000000,0.75,30.547198111
1427917000000,0.75,30.5736725825
1427930000000,0.75,30.5961200719
1427943000000,0.75,30.622613051
1427955000000,0.75,30.6450683268
1427968000000,0.75,30.6715218789
1427969000000,0.75,30.6939352038
1427981000000,0.75,30.7203915961
1427987000000,0.75,30.7426053634
1428000000000,0.75,30.7692660776
1428013000000,0.75,30.7916549046
1428026000000,0.75,30.8180699584
1428039000000,0.75,30.8404720758
1428040000000,0.75,30.8668984775
1428053000000,0.75,30.8892679869
1428057000000,0.75,30.9156505266
1428070000000,0.75,30.9380155959
1428081000000,0.75,30.9644197218
1428094000000,0.75,30.9867743133
1428108000000,0.75,31.0131304881
1428108000000,0.75,31.0354579818
1428117000000,0.75,31.0618309095
1428127000000,0.75,31.0841705603
1428140000000,0.75,31.110506984
1428153000000,0.75,31.1328062061
1428166000000,0.75,31.1591353231
1428180000000,0.75,31.1814500622
1428181000000,0.75,31.2077758898
1428193000000,0.75,31.2300474054
1428197000000,0.75,31.2563416621
1428211000000,0.75,31.2786235744
1428223000000,0.75,31.3049320885
1428236000000,0.75,31.3271850405
1428249000000,0.75,31.3534476506
1428249000000,0.75,31.3756917865
1428262000000,0.75,31.4019761829
1428267000000,0.75,31.424214398
1428280000000,0.75,31.4504516769
1428291000000,0.75,31.4726585045
1428302000000,0.75,31.4989098492
1428312000000,0.75,31.5211277604
1428317000000,0.75,31.5473518472
1428331000000,0.75,31.5695288237
1428343000000,0.75,31.5957375038
1428355000000,0.75,31.6179322132
1428369000000,0.75,31.6441396697
1428370000000,0.75,31.6662930297
1428383000000,0.75,31.6924659723
1428387000000,0.75,31.7146264996
1428400000000,0.75,31.7408153934
1428414000000,0.75,31.7629507765
1428428000000,0.75,31.7890929475
1428428000000,0.75,31.8112153466
1428441000000,0.75,31.8373782753
1428447000000,0.75,31.8594987125
1428460000000,0.75,31.8856164952
1428474000000,0.75,31.9077021457
1428486000000,0.75,31.9338305329
1428499000000,0.75,31.955933818
1428500000000,0.75,31.9820334976
1428512000000,0.75,32.0038740916
1428517000000,0.75,32.0301772106
1428531000000,0.75,32.0522505149
1428544000000,0.75,32.078338609
1428558000000,0.75,32.1003729582
1428558000000,0.75,32.1264235263
1428571000000,0.75,32.1484614613
1428577000000,0.75,32.1745295994
1428587000000,0.75,32.1965464796
1428598000000,0.75,32.2225672132
1428609000000,0.75,32.2445667999
1428619000000,0.75,32.2706071048
1428631000000,0.75,32.2926087513
1428643000000,0.75,32.318606072
1428657000000,0.75,32.3405695169
1428672000000,0.75,32.3665738466
1428673000000,0.75,32.388556962
1428685000000,0.75,32.4145368802
1428687000000,0.75,32.4364697684
1428700000000,0.75,32.4624361075
1428711000000,0.75,32.4843865569
1428717000000,0.75,32.510353219
1428731000000,0.75,32.5322677189
1428744000000,0.75,32.5581958972
1428758000000,0.75,32.580110525
1428758000000,0.75,32.60605575
1428771000000,0.75,32.6279526665
1428777000000,0.75,32.6538517537
1428791000000,0.75,32.6757284053
1428804000000,0.75,32.7016444223
1428818000000,0.75,32.72352519
1428819000000,0.75,32.7494013832
1428832000000,0.75,32.7712427053
1428837000000,0.75,32.7971221725
1428850000000,0.75,32.818982828
1428863000000,0.75,32.8448416101
1428877000000,0.75,32.866653211
1428890000000,0.75,32.892493318
1428891000000,0.75,32.9143254553
1428901000000,0.75,32.9401689796
1428907000000,0.75,32.9619575465
1428917000000,0.75,32.9877646404
1428930000000,0.75,33.0095542
1428944000000,0.75,33.0353763491
1428957000000,0.75,33.0571528927
1428958000000,0.75,33.0829287608
1428971000000,0.75,33.104680657
1428977000000,0.75,33.1304717356
1428991000000,0.75,33.1522316349
1429005000000,0.75,33.1779856272
1429018000000,0.75,33.1997029142
1429019000000,0.75,33.2254561938
1429032000000,0.75,33.2471943898
1429037000000,0.75,33.2729316086
1429050000000,0.75,33.2946202521
1429063000000,0.75,33.3203340281
1429077000000,0.75,33.3420416445
1429090000000,0.75,33.3677600674
1429091000000,0.75,33.3894321129
1429104000000,0.75,33.415111352
1429107000000,0.75,33.4367758419
1429117000000,0.75,33.4624734176
1429127000000,0.75,33.4841284165
1429140000000,0.75,33.5097805197
1429154000000,0.75,33.5314071646
1429167000000,0.75,33.5570719907
1429180000000,0.75,33.5787095177
1429181000000,0.75,33.6043406131
1429194000000,0.75,33.6259334863
1429197000000,0.75,33.6515596832
1429210000000,0.75,33.6731737476
1429224000000,0.75,33.6987883473
1429238000000,0.75,33.7203536322
1429238000000,0.75,33.7459405761
1429251000000,0.75,33.7675222209
1429257000000,0.75,33.7931203977
1429270000000,0.75,33.8146647611
1429284000000,0.75,33.8402218142
1429295000000,0.75,33.861758272
1429306000000,0.75,33.8873300844
1429312000000,0.75,33.9088627488
1429317000000,0.75,33.9343903134
1429327000000,0.75,33.9558907291
1429338000000,0.75,33.9814282168
1429352000000,0.75,34.0029424328
1429364000000,0.75,34.0284498275
1429379000000,0.75,34.0499173783
1429380000000,0.75,34.0754155165
1429393000000,0.75,34.0969044539
1429397000000,0.75,34.122395592
1429409000000,0.75,34.1438366435
1429423000000,0.75,34.169295834
1429436000000,0.75,34.1907505279
1429449000000,0.75,34.2162243675
1429450000000,0.75,34.2376455042
1429462000000,0.75,34.2628561404
1429467000000,0.75,34.2844855705
1429478000000,0.75,34.3099300222
1429492000000,0.75,34.331338588
1429506000000,0.75,34.3567411319
1429512000000,0.75,34.3781154291
1429517000000,0.75,34.4035246624
1429530000000,0.75,34.424913504
1429544000000,0.75,34.45029616
1429557000000,0.75,34.4716384179
1429571000000,0.75,34.4970083004
1429572000000,0.75,34.5183703022
1429585000000,0.75,34.543736254
1429587000000,0.75,34.5650527533
1429599000000,0.75,34.5903843659
1429613000000,0.75,34.6117110827
1429627000000,0.75,34.6370584246
1429640000000,0.75,34.6583553988
1429641000000,0.75,34.6836537159
1429653000000,0.75,34.7049401959
1429657000000,0.75,34.7302614725
1429670000000,0.75,34.7515407078
1429683000000,0.75,34.776817391
1429697000000,0.75,34.7980648137
1429711000000,0.75,34.8233449827
1429712000000,0.75,34.8446074609
1429717000000,0.75,34.8698645173
1429727000000,0.75,34.8910807183
1429740000000,0.75,34.9163215615
1429754000000,0.75,34.9375556475
1429767000000,0.75,34.9627954852
1429768000000,0.75,34.9839866807
1429781000000,0.75,35.0091899738
1429787000000,0.75,35.0303878117
1429800000000,0.75,35.0556076413
1429813000000,0.75,35.0767796618
1429826000000,0.75,35.1019505944
1429840000000,0.75,35.1231082518
1429840000000,0.75,35.1483003048
1429855000000,0.75,35.1694562349
1429857000000,0.75,35.1946014226
1429871000000,0.75,35.2157204867
1429885000000,0.75,35.2408759106
1429898000000,0.75,35.2620088431
1429899000000,0.75,35.2871405259
1429912000000,0.75,35.3082290668
1429917000000,0.75,35.3333393138
1429930000000,0.75,35.3544452392
1429944000000,0.75,35.3795590693
1429956000000,0.75,35.4006238284
1429966000000,0.75,35.4256970056
1429978000000,0.75,35.4467650217
1429978000000,0.75,35.4718576099
1429991000000,0.75,35.4929042111
1429997000000,0.75,35.5179460888
1430011000000,0.75,35.5389733552
1430025000000,0.75,35.5640360639
1430038000000,0.75,35.585063498
1430039000000,0.75,35.6100862371
1430052000000,0.75,35.6310770418
1430057000000,0.75,35.6560963539
1430070000000,0.75,35.6771038709
1430084000000,0.75,35.7021075625
1430097000000,0.75,35.7230689573
1430110000000,0.75,35.7480489635
1430111000000,0.75,35.7690248654
1430117000000,0.75,35.7940103858
1430127000000,0.75,35.8149485134
1430139000000,0.75,35.8398923488
1430152000000,0.75,35.8608299423
1430165000000,0.75,35.8857926361
1430179000000,0.75,35.9067125519
1430180000000,0.75,35.9316259761
1430193000000,0.75,35.9525233215
1430197000000,0.75,35.9774546959
1430211000000,0.75,35.9983577367
1430224000000,0.75,36.0232473727
1430238000000,0.75,36.0441075979
1430239000000,0.75,36.0689999361
1430250000000,0.75,36.0898815623
1430257000000,0.75,36.1147532096
1430269000000,0.75,36.1355824126
1430283000000,0.75,36.1604348554
1430296000000,0.75,36.181280125
1430310000000,0.75,36.2061370349
1430311000000,0.75,36.2269477038
1430317000000,0.75,36.2517609589
1430327000000,0.75,36.2725672353
1430340000000,0.75,36.2973997781
1430354000000,0.75,36.3181924865
1430367000000,0.75,36.3429763074
1430368000000,0.75,36.3637425711
1430381000000,0.75,36.3885421489
1430387000000,0.75,36.4093173168
1430400000000,0.75,36.4340782514
1430413000000,0.75,36.4548082398
1430427000000,0.75,36.4795678802
1430440000000,0.75,36.5003200281
1430441000000,0.75,36.5250624285
1430454000000,0.75,36.5457668894
1430457000000,0.75,36.5704839329
1430470000000,0.75,36.5911977718
1430484000000,0.75,36.6159246879
1430498000000,0.75,36.6366072276
1430499000000,0.75,36.6612897675
1430512000000,0.75,36.6819642479
1430517000000,0.75,36.706665207
1430531000000,0.75,36.7273296907
1430544000000,0.75,36.7519836989
1430558000000,0.75,36.7726187119
1430558000000,0.75,36.7972853744
1430571000000,0.75,36.8179312427
1430577000000,0.75,36.8425630119
1430590000000,0.75,36.8631627233
1430604000000,0.75,36.8877890814
1430618000000,0.75,36.9084101938
1430618000000,0.75,36.9330243738
1430631000000,0.75,36.9535951183
1430637000000,0.75,36.9781805732
1430650000000,0.75,36.9987677376
1430664000000,0.75,37.0233599031
1430677000000,0.75,37.0439141837
1430691000000,0.75,37.068465702
1430691000000,0.75,37.0890080825
1430703000000,0.75,37.1135763861
1430707000000,0.75,37.1341114754
1430717000000,0.75,37.1586351655
1430730000000,0.75,37.1791387607
1430744000000,0.75,37.2036718574
1430758000000,0.75,37.2241871112
1430758000000,0.75,37.2486888933
1430771000000,0.75,37.2691580862
1430777000000,0.75,37.2936509039
1430791000000,0.75,37.3141398536
1430804000000,0.75,37.338623658
1430818000000,0.75,37.3590646779
1430818000000,0.75,37.3835173486
1430831000000,0.75,37.4039713041
1430837000000,0.75,37.4284363499
1430849000000,0.75,37.4488556727
1430862000000,0.75,37.473272661
1430876000000,0.75,37.4936856318
1430890000000,0.75,37.5181253095
1430891000000,0.75,37.5385266592
1430904000000,0.75,37.5629189976
1430907000000,0.75,37.5832896112
1430917000000,0.75,37.6076884838
1430927000000,0.75,37.6280734802
1430940000000,0.75,37.6524448418
1430954000000,0.75,37.6667584262
1430967000000,0.75,37.6745475358
1430968000000,0.75,37.6826332569
1430981000000,0.75,37.6907157211
1430987000000,0.75,37.6987740233
1431000000000,0.75,37.7068312606
1431014000000,0.75,37.7149097344
1431028000000,0.75,37.722988197
1431029000000,0.75,37.7310505217
1431041000000,0.75,37.7390945404
1431047000000,0.75,37.7471460468
1431060000000,0.75,37.7552160312
1431074000000,0.75,37.763278231
1431087000000,0.75,37.7713156653
1431101000000,0.75,37.7793479648
1431102000000,0.75,37.7873985667
1431112000000,0.75,37.7954577986
1431117000000,0.75,37.8034943527
1431130000000,0.75,37.8115129898
1431143000000,0.75,37.8195410226
1431157000000,0.75,37.8275891231
1431171000000,0.75,37.8356273523
1431172000000,0.75,37.8436390934
1431184000000,0.75,37.8516467978
1431187000000,0.75,37.8596752343
1431200000000,0.75,37.8674865683
1431214000000,0.75,37.875723301
1431227000000,0.75,37.8837201704
1431242000000,0.75,37.891722444
1431243000000,0.75,37.8997432994
1431254000000,0.75,37.9077591057
1431257000000,0.75,37.9157503525
1431271000000,0.75,37.9237343812
1431284000000,0.75,37.9317352445
1431298000000,0.75,37.9397468047
1431298000000,0.75,37.9477376563
1431311000000,0.75,37.955709166
1431317000000,0.75,37.9636878216
1431331000000,0.75,37.9716868006
1431344000000,0.75,37.9796789196
1431358000000,0.75,37.9876445836
1431359000000,0.75,37.9956039264
1431371000000,0.75,37.9978268232
1431377000000,0.75,37.9971025232
1431390000000,0.75,37.9995166036
1431403000000,0.75,37.9989285738
1431417000000,0.75,37.998377838
1431431000000,0.75,37.9978127371
1431432000000,0.75,38.0000358281
1431445000000,0.75,37.9994047392
1431447000000,0.75,37.998809246
1431460000000,0.75,37.9982701225
1431474000000,0.75,37.9977108162
1431487000000,0.75,37.999887119
1431488000000,0.75,37.9992857148
1431501000000,0.75,37.9986507048
1431507000000,0.75,37.9981713428
1431517000000,0.75,37.9976043495
1431530000000,0.75,37.9997681262
1431544000000,0.75,37.9991663212
1431558000000,0.75,37.9985440799
1431558000000,0.75,37.9980702657
1431571000000,0.75,37.9974806885
1431577000000,0.75,37.9996508527
1431587000000,0.75,37.9990619606
1431597000000,0.75,37.9984397419
1431610000000,0.75,37.9979600675
1431624000000,0.75,37.9973634658
1431637000000,0.75,37.9995316125
1431650000000,0.75,37.9989581197
1431651000000,0.75,37.9984341299
1431664000000,0.75,37.9978606189
1431667000000,0.75,37.9972428118
1431680000000,0.75,37.9994166069
1431692000000,0.75,37.9988554031
1431705000000,1,37.9983286384
1431712000000,1,37.9977747073
1431717000000,1,37.9989212929
1431729000000,1,38.0002678362
1431743000000,1,37.9979076928
1431756000000,1,37.9990854991
1431770000000,1,38.0003954199
1431771000000,1,37.9979923954
1431783000000,1,37.9991957898
1431787000000,1,38.0005346906
1431799000000,1,37.9981372091
1431813000000,1,37.9993093118
1431826000000,1,38.0006340616
1431840000000,1,37.998258993
1431840000000,1,37.9994543292
1431853000000,1,38.0007663568
1431857000000,1,37.9983611488
1431870000000,1,37.9995606447
1431884000000,1,38.0009041298
1431897000000,1,37.9985048618
1431898000000,1,37.9996755342
1431911000000,1,38.0010010273
1431917000000,1,37.998627787
1431931000000,1,37.9998214825
1431944000000,1,38.0011360166
1431958000000,1,37.9987291918
1431958000000,1,37.9999581525
1431971000000,1,38.0012657145
1431977000000,1,37.9988902055
