rosbagTimestamp,x,y
1406997000000.0,0.0,-0.0033005165999999996
1407007000000.0,0.0,-0.0033025964000000002
1407017000000.0,0.0,-0.0033011823
1407027000000.0,0.0,-0.0032985738000000002
1407037000000.0,0.0,-0.0032987395
1407047000000.0,0.0,-0.0033004398
1407057000000.0,0.0,-0.0033017052000000003
1407067000000.0,0.0,-0.0032995379
1407077000000.0,0.0,-0.0032977484000000002
1407087000000.0,0.0,-0.0032990371999999995
1407097000000.0,0.25,0.0037726894
1407107000000.0,0.5,0.013288991000000002
1407117000000.0,0.75,0.022811236600000003
1407127000000.0,1.0,0.0323295877
1407137000000.0,1.25,0.0418450176
1407147000000.0,1.5,0.0513619413
1407157000000.0,1.75,0.0608823472
1407167000000.0,2.0,0.07040207450000001
1407177000000.0,2.25,0.0799183121
1407187000000.0,2.5,0.0894336727
1407197000000.0,2.75,0.0989527248
1407207000000.0,3.0,0.1084735049
1407217000000.0,3.25,0.11799136939999999
1407227000000.0,3.5,0.1275062806
1407237000000.0,3.75,0.1370232059
1407247000000.0,4.0,0.1465439493
1407257000000.0,4.25,0.15606361130000002
1407267000000.0,4.5,0.1655793614
1407277000000.0,4.75,0.1750951292
1407287000000.0,5.0,0.1846134645
1407297000000.0,5.25,0.1941340499
1407307000000.0,5.5,0.2036522522
1407317000000.0,5.75,0.21316734489999997
1407327000000.0,6.0,0.2226836848
1407337000000.0,6.25,0.2322038625
1407347000000.0,6.5,0.2417236614
1407357000000.0,6.75,0.2512397775
1407367000000.0,7.0,0.2607545997
1407377000000.0,7.25,0.2702731128
1407387000000.0,7.5,0.2797938401
1407397000000.0,7.75,0.2893116932
1407407000000.0,8.0,0.29882622
1407417000000.0,8.25,0.30834242100000003
1407427000000.0,8.5,0.3178628275
1407437000000.0,8.75,0.3273824861
1407447000000.0,9.0,0.3368980157
1407457000000.0,9.25,0.3464131157
1407467000000.0,9.5,0.35593071200000004
1407477000000.0,9.75,0.3654511558
1407487000000.0,10.0,0.3749693025
1407497000000.0,10.25,0.3844838761
1407507000000.0,10.5,0.3939992875
1407518000000.0,10.75,0.40351897770000006
1407527000000.0,11.0,0.4130387331
1407537000000.0,11.25,0.42255453740000004
1407547000000.0,11.5,0.43206847509999996
1407557000000.0,11.75,0.4415861057
1407567000000.0,12.0,0.4511066218
1407577000000.0,12.25,0.4606243193
1407587000000.0,12.5,0.47013816340000003
1407597000000.0,12.75,0.47965381420000003
1407607000000.0,13.0,0.4891725722
1407617000000.0,13.25,0.4986920131
1407627000000.0,13.5,0.5082079981000001
1407637000000.0,13.75,0.5177218124
1407647000000.0,14.0,0.5272385211999999
1407657000000.0,14.25,0.5367583299
1407667000000.0,14.5,0.5462760372
1407681000000.0,14.75,0.5557900167000001
1407694000000.0,15.0,0.5653044886
1407707000000.0,15.25,0.5748232842000001
1407708000000.0,15.5,0.5843424993
1407717000000.0,15.75,0.5938577678
1407727000000.0,16.0,0.60337086
1407740000000.0,16.25,0.6128874012
1407754000000.0,16.5,0.6224071682
1407768000000.0,16.75,0.6414374445000001
1407781000000.0,17.0,0.6509514163
1407787000000.0,17.25,0.6604702105
1407800000000.0,17.5,0.6699883061999999
1407815000000.0,17.75,0.6795036924
1407829000000.0,18.0,0.6890165940999999
1407830000000.0,18.25,0.6985321245999999
1407842000000.0,18.5,0.7080510165
1407847000000.0,18.75,0.7175680532
1407860000000.0,19.0,0.7270812140999999
1407874000000.0,19.25,0.7365944929000001
1407888000000.0,19.5,0.7556305126
1407901000000.0,19.75,0.7651450254000001
1407907000000.0,20.0,0.7746570376
1407917000000.0,20.25,0.7841722023000001
1407930000000.0,20.5,0.7936909295
1407944000000.0,20.75,0.80320732
1407958000000.0,21.0,0.8127194909000001
1407959000000.0,21.25,0.8222320893
1407972000000.0,21.5,0.8317495426
1407977000000.0,21.75,0.8412675603
1407991000000.0,22.0,0.8507811345
1408005000000.0,22.25,0.8602921843000001
1408018000000.0,22.5,0.8698069902
1408019000000.0,22.75,0.8792680940000001
1408032000000.0,23.0,0.8888409065999999
1408037000000.0,23.25,0.8983529354
1408048000000.0,23.5,0.9078645470000001
1408062000000.0,23.75,0.9173806924
1408076000000.0,24.0,0.9268982809999999
1408090000000.0,24.25,0.9364118601000001
1408091000000.0,24.5,0.9459223484999999
1408103000000.0,24.75,0.9554357211
1408107000000.0,25.0,0.9649533127
1408117000000.0,25.25,0.9744688768
1408129000000.0,25.5,0.9839797665000001
1408142000000.0,25.75,0.9934904937000001
1408155000000.0,26.0,1.003006358
1408169000000.0,26.25,1.0125223909999999
1408170000000.0,26.5,1.0220359528
1408183000000.0,26.75,1.0315461523
1408187000000.0,27.0,1.0410583545
1408200000000.0,27.25,1.050574627
1408214000000.0,27.5,1.0600897056999998
1408228000000.0,27.75,1.0696004733
1408229000000.0,28.0,1.0791104485
1408242000000.0,28.25,1.0886247868
1408247000000.0,28.5,1.0981409672
1408259000000.0,28.75,1.1076533106
1408271000000.0,29.0,1.1171623123
1408284000000.0,29.25,1.1266738045
1408297000000.0,29.5,1.136189708
1408310000000.0,29.75,1.145703965
1408311000000.0,30.0,1.1552134802
1408317000000.0,30.25,1.1647224203
1408327000000.0,30.5,1.1742363332999999
1408340000000.0,30.75,1.1837519542000001
1408354000000.0,31.0,1.1932631451
1408367000000.0,31.25,1.202770864
1408368000000.0,31.5,1.2122816478
1408381000000.0,31.75,1.2217971734
1408387000000.0,32.0,1.2313105122
1408401000000.0,32.25,1.2408186615
1408415000000.0,32.5,1.2503273685
1408428000000.0,32.75,1.259839557
1408429000000.0,33.0,1.269354175
1408441000000.0,33.25,1.2788650921
1408447000000.0,33.5,1.288372259
1408460000000.0,33.75,1.2978815022
1408473000000.0,34.0,1.3073955169
1408486000000.0,34.25,1.3169083311
1408499000000.0,34.5,1.3264161947
1408500000000.0,34.75,1.3359229584
1408512000000.0,35.0,1.3454346371
1408517000000.0,35.25,1.3549486312
1408530000000.0,35.5,1.3644582940999999
1408544000000.0,35.75,1.373964028
1408557000000.0,36.0,1.3834723971
1408571000000.0,36.25,1.3929859415
1408572000000.0,36.5,1.4024977596000001
1408585000000.0,36.75,1.4120041288
1408587000000.0,37.0,1.421510511
1408600000000.0,37.25,1.431020271
1408613000000.0,37.5,1.4405331815
1408627000000.0,37.75,1.4500425242
1408640000000.0,38.0,1.4595475572
1408641000000.0,38.25,1.4690541769
1408654000000.0,38.5,1.4785660658000002
1408657000000.0,38.75,1.4880773268
1408670000000.0,39.0,1.4975833149000002
1408684000000.0,39.25,1.507087528
1408698000000.0,39.5,1.5165966305
1408699000000.0,39.75,1.5261088591999998
1408711000000.0,40.0,1.5356168514
1408717000000.0,40.25,1.5451202822
1408729000000.0,40.5,1.55462648
1408742000000.0,40.75,1.5641364345
1408755000000.0,41.0,1.5736466096000001
1408770000000.0,41.25,1.5831521591
1408771000000.0,41.5,1.5926554955
1408783000000.0,41.75,1.6021626944
1408787000000.0,42.0,1.611673299
1408800000000.0,42.25,1.6211806574
1408815000000.0,42.5,1.6306835637000001
1408829000000.0,42.75,1.6401876184
1408830000000.0,43.0,1.649696904
1408843000000.0,43.25,1.659206026
1408847000000.0,43.5,1.6687099612
1408860000000.0,43.75,1.6782117608000002
1408874000000.0,44.0,1.6877180823
1408887000000.0,44.25,1.6972278897
1408900000000.0,44.5,1.7162349875999998
1408912000000.0,44.75,1.7257377921000001
1408917000000.0,45.0,1.7352463717
1408930000000.0,45.25,1.7447543487000001
1408944000000.0,45.5,1.7542565512000001
1408957000000.0,45.75,1.7637567341
1408970000000.0,46.0,1.7732621698
1408971000000.0,46.25,1.7827041865
1408984000000.0,46.5,1.7922752385
1408987000000.0,46.75,1.8017757044999998
1408999000000.0,47.0,1.8112768338
1409013000000.0,47.25,1.8207833009
1409026000000.0,47.5,1.830290166
1409039000000.0,47.75,1.8397918122
1409040000000.0,48.0,1.8492908215000001
1409052000000.0,48.25,1.8587940456
1409057000000.0,48.5,1.8683012918000002
1409071000000.0,48.75,1.8778049846
1409084000000.0,49.0,1.8873035817
1409097000000.0,49.25,1.8968032524
1409111000000.0,49.5,1.9158145073
1409117000000.0,49.75,1.9253143119999998
1409127000000.0,50.0,1.9348115305000002
1409140000000.0,50.25,1.9443136863
1409153000000.0,50.5,1.9538200015
1409167000000.0,50.75,1.9633220554
1409180000000.0,51.0,1.9728186759
1409181000000.0,51.25,1.9823175640000001
1409193000000.0,51.5,1.9918208295
1409197000000.0,51.75,2.001325176
1409210000000.0,52.0,2.0108243199
1409224000000.0,52.25,2.020320275
1409237000000.0,52.5,2.0298200799
1409250000000.0,52.75,2.0393244735
1409251000000.0,53.0,2.0488257208
1409264000000.0,53.25,2.0583215034999998
1409267000000.0,53.5,2.0678177625
1409281000000.0,53.75,2.0773200974
1409293000000.0,54.0,2.0868231687
1409306000000.0,54.25,2.0963203575
1409312000000.0,54.5,2.1058143602
1409317000000.0,54.75,2.1153129402
1409330000000.0,55.0,2.1248163323
1409344000000.0,55.25,2.1343158613999997
1409358000000.0,55.5,2.1533048382
1409373000000.0,55.75,2.1628046515
1409377000000.0,56.0,2.172306375
1409389000000.0,56.25,2.1818028435
1409402000000.0,56.5,2.1912954072999997
1409415000000.0,56.75,2.2007914257
1409429000000.0,57.0,2.2197914863999997
1409442000000.0,57.25,2.2292841877000003
1409447000000.0,57.5,2.2387766341
1409460000000.0,57.75,2.2482753926
1409473000000.0,58.0,2.2577757963
1409487000000.0,58.25,2.2672701995
1409500000000.0,58.5,2.2766911969
1409501000000.0,58.75,2.2862556103
1409512000000.0,59.0,2.2957544757
1409517000000.0,59.25,2.3052518167
1409530000000.0,59.5,2.3147436532
1409544000000.0,59.75,2.3242344566
1409558000000.0,60.0,2.3337305412
1409559000000.0,60.25,2.3432289700999998
1409572000000.0,60.5,2.3527224403
1409577000000.0,60.75,2.3622117338
1409592000000.0,61.0,2.3717039739
1409606000000.0,61.25,2.3812016847999997
1409619000000.0,61.5,2.3906972749
1409620000000.0,61.75,2.400186846
1409633000000.0,62.0,2.4096756672999997
1409637000000.0,62.25,2.4191704988
1409650000000.0,62.5,2.4286675123
1409664000000.0,62.75,2.4381588323
1409678000000.0,63.0,2.4476458467
1409679000000.0,63.25,2.4571364811
1409692000000.0,63.5,2.4666329996000003
1409697000000.0,63.75,2.4761267304
1409712000000.0,64.0,2.4856139188
1409717000000.0,64.25,2.4951006957
1409730000000.0,64.5,2.5045942767
1409744000000.0,64.75,2.5140883974
1409757000000.0,65.0,2.5235789088
1409771000000.0,65.25,2.5330645754
1409772000000.0,65.5,2.5425526882
1409785000000.0,65.75,2.5520465866
1409787000000.0,66.0,2.5615389539
1409801000000.0,66.25,2.5710251121
1409814000000.0,66.5,2.5805099086000003
1409828000000.0,66.75,2.5900005406
1409829000000.0,67.0,2.5994940639
1409842000000.0,67.25,2.6089821163
1409847000000.0,67.5,2.6184653473
1409861000000.0,67.75,2.6279516361
1409875000000.0,68.0,2.6374442157
1409890000000.0,68.25,2.6564183133
1409903000000.0,68.5,2.6659008741
1409907000000.0,68.75,2.6753900855
1409917000000.0,69.0,2.6848806168
1409930000000.0,69.25,2.6943678325
1409944000000.0,69.5,2.7038495614999998
1409958000000.0,69.75,2.7228229178
1409972000000.0,70.0,2.7323119732
1409977000000.0,70.25,2.7417945121
1409990000000.0,70.5,2.7512748879
1410004000000.0,70.75,2.7607609453
1410018000000.0,71.0,2.7702508448
1410019000000.0,71.25,2.7797355141000004
1410032000000.0,71.5,2.789214643
1410037000000.0,71.75,2.7986961612
1410052000000.0,72.0,2.8081845567
1410066000000.0,72.25,2.8176716391000003
1410080000000.0,72.5,2.8366308213
1410093000000.0,72.75,2.8461135992
1410097000000.0,73.0,2.8556010217
1410111000000.0,73.25,2.8650844601
1410117000000.0,73.5,2.8745621443
1410130000000.0,73.75,2.8840409205
1410144000000.0,74.0,2.8935262005
1410157000000.0,74.25,2.9030115816000004
1410158000000.0,74.5,2.9124903468
1410171000000.0,74.75,2.9219661985000003
1410177000000.0,75.0,2.9314473668
1410190000000.0,75.25,2.9409332008
1410204000000.0,75.5,2.9504142427999995
1410217000000.0,75.75,2.9598891738999997
1410218000000.0,76.0,2.9693657522000003
1410231000000.0,76.25,2.9788495295999997
1410237000000.0,76.5,2.9883328955
1410251000000.0,76.75,2.9978089115
1410265000000.0,77.0,3.0072839509
1410278000000.0,77.25,3.0167615558999996
1410279000000.0,77.5,3.02624445
1410292000000.0,77.75,3.0357239003
1410297000000.0,78.0,3.04519746
1410311000000.0,78.25,3.0546715386
1410317000000.0,78.5,3.0641519507
1410331000000.0,78.75,3.0736330974
1410345000000.0,79.0,3.0831078442
1410358000000.0,79.25,3.0925792311
1410359000000.0,79.5,3.1020553982
1410372000000.0,79.75,3.1115365994
1410377000000.0,80.0,3.1210135824000003
1410390000000.0,80.25,3.1304842693
1410404000000.0,80.5,3.1399559693
1410418000000.0,80.75,3.1494347239
1410419000000.0,81.0,3.1589137855000002
1410431000000.0,81.25,3.1683856918
1410437000000.0,81.5,3.1778543039
1410450000000.0,81.75,3.1873285276999996
1410463000000.0,82.0,3.1968079883
1410477000000.0,82.25,3.206282382
1410490000000.0,82.5,3.2157500837
1410491000000.0,82.75,3.2252193635000004
1410504000000.0,83.0,3.2346964670999996
1410507000000.0,83.25,3.2441721602999998
1410517000000.0,83.5,3.2536427218
1410530000000.0,83.75,3.2631092526999996
1410544000000.0,84.0,3.2725801091
1410558000000.0,84.25,3.291529375
1410572000000.0,84.5,3.3009954805
1410577000000.0,84.75,3.3104618955
1410591000000.0,85.0,3.3199354169
1410604000000.0,85.25,3.3294101048
1410618000000.0,85.5,3.3388776713
1410619000000.0,85.75,3.3483412487
1410632000000.0,86.0,3.3578099412999998
1410637000000.0,86.25,3.367284572
1410650000000.0,86.5,3.3767547198
1410664000000.0,86.75,3.386217704
1410678000000.0,87.0,3.3956814902
1410679000000.0,87.25,3.4051532136000002
1410692000000.0,87.5,3.4146244669
1410697000000.0,87.75,3.4240906436
1410710000000.0,88.0,3.4335519527
1410717000000.0,88.25,3.4430170554000004
1410731000000.0,88.5,3.452488582
1410744000000.0,88.75,3.4619571269
1410758000000.0,89.0,3.4808790913
1410771000000.0,89.25,3.4903470492000004
1410777000000.0,89.5,3.4998172876
1410790000000.0,89.75,3.5092803698000004
1410803000000.0,90.0,3.5187385394999997
1410817000000.0,90.25,3.5282012779
1410830000000.0,90.5,3.5376709077
1410831000000.0,90.75,3.5471367519999997
1410844000000.0,91.0,3.5565947464
1410847000000.0,91.25,3.5660537498
1410860000000.0,91.5,3.5755178039
1410874000000.0,91.75,3.5849853597
1410888000000.0,92.0,3.5944468897000004
1410889000000.0,92.25,3.6039028899
1410902000000.0,92.5,3.6133619919999997
1410907000000.0,92.75,3.6228281049
1410917000000.0,93.0,3.6322920749
1410930000000.0,93.25,3.6417483885000004
1410945000000.0,93.5,3.6512032593
1410958000000.0,93.75,3.6606652807
1410959000000.0,94.0,3.6701306385000003
1410972000000.0,94.25,3.6795890403
1410977000000.0,94.5,3.6890417299
1410990000000.0,94.75,3.6984983005000003
1411004000000.0,95.0,3.7079624613999997
1411018000000.0,95.25,3.7174227592
1411019000000.0,95.5,3.7268773817
1411033000000.0,95.75,3.7363295719
1411037000000.0,96.0,3.745787675
1411050000000.0,96.25,3.7552499647000004
1411064000000.0,96.5,3.7647066397000004
1411078000000.0,96.75,3.7836102819
1411091000000.0,97.0,3.7930705831
1411097000000.0,97.25,3.8025296029000004
1411110000000.0,97.5,3.8119808273
1411117000000.0,97.75,3.8214298284
1411131000000.0,98.0,3.8308856157999998
1411145000000.0,98.25,3.8403456210000004
1411159000000.0,98.5,3.8592462688999998
1411173000000.0,98.75,3.8686965283999997
1411177000000.0,99.0,3.8781547463
1411190000000.0,99.25,3.8876109812
1411204000000.0,99.5,3.8970586841
1411218000000.0,99.75,3.9065059601999996
1411219000000.0,100.0,3.9159574939999997
1411231000000.0,100.25,3.9254141791
1411237000000.0,100.5,3.9348658115
1411250000000.0,100.75,3.9443108347000004
1411265000000.0,101.0,3.9537574587999997
1411278000000.0,101.25,3.9632116092
1411279000000.0,101.5,3.972665446
1411292000000.0,101.75,3.9821113816
1411297000000.0,102.0,3.9915542583
1411311000000.0,102.25,4.0010035008
1411317000000.0,102.5,4.0104578764
1411332000000.0,102.75,4.019906248
1411345000000.0,103.0,4.0293476539999995
1411358000000.0,103.25,4.0387913276
1411359000000.0,103.5,4.048243297
1411371000000.0,103.75,4.0576943166
1411377000000.0,104.0,4.0671366156
1411390000000.0,104.25,4.0765781177
1411403000000.0,104.5,4.086022804100001
1411417000000.0,104.75,4.0954733301
1411431000000.0,105.0,4.1049194489
1411432000000.0,105.25,4.1143588358
1411444000000.0,105.5,4.1237991773000005
1411447000000.0,105.75,4.133246805
1411460000000.0,106.0,4.1426948344
1411474000000.0,106.25,4.1521352517
1411487000000.0,106.5,4.1615721235
1411488000000.0,106.75,4.1710147288999995
1411501000000.0,107.0,4.1804628413
1411507000000.0,107.25,4.1899056385
1411517000000.0,107.5,4.1993412928
1411531000000.0,107.75,4.2087784998
1411544000000.0,108.0,4.2182237856
1411558000000.0,108.25,4.2276689356
1411559000000.0,108.5,4.2371056331
1411572000000.0,108.75,4.2465389175
1411577000000.0,109.0,4.2559788823
1411591000000.0,109.25,4.2654245327
1411604000000.0,109.5,4.274863878000001
1411619000000.0,109.75,4.284295687799999
1411620000000.0,110.0,4.293729727
1411633000000.0,110.25,4.3031726853
1411637000000.0,110.5,4.3126135107
1411650000000.0,110.75,4.3220482452999995
1411664000000.0,111.0,4.3314787081
1411678000000.0,111.25,4.3503561402
1411691000000.0,111.5,4.3597932453
1411697000000.0,111.75,4.369222801
1411711000000.0,112.0,4.3786531264
1411717000000.0,112.25,4.3880915329
1411730000000.0,112.5,4.397530762300001
1411744000000.0,112.75,4.4069616261
1411758000000.0,113.0,4.4258211169
1411771000000.0,113.25,4.4352603297
1411777000000.0,113.5,4.4446939328
1411790000000.0,113.75,4.4541195123
1411804000000.0,114.0,4.4635464566000005
1411818000000.0,114.25,4.4824185982
1411831000000.0,114.5,4.4918455125
1411837000000.0,114.75,4.5012705256
1411851000000.0,115.0,4.5106982911
1411865000000.0,115.25,4.5201333568
1411876000000.0,115.5,4.529564559100001
1411890000000.0,115.75,4.5389878178
1411891000000.0,116.0,4.5484109857999995
1411904000000.0,116.25,4.5578421809
1411907000000.0,116.5,4.5672752286
1411917000000.0,116.75,4.5767000618
1411930000000.0,117.0,4.5861199413
1411944000000.0,117.25,4.5955452748
1411958000000.0,117.5,4.6144054005
1411971000000.0,117.75,4.623824537
1411977000000.0,118.0,4.6332441359
1411990000000.0,118.25,4.642672728
1412004000000.0,118.5,4.6521027343
1412018000000.0,118.75,4.6615235220999995
1412019000000.0,119.0,4.67094158
1412032000000.0,119.25,4.6803616629
1412037000000.0,119.5,4.6897898819999995
1412050000000.0,119.75,4.6992151282
1412063000000.0,120.0,4.7086318312
1412077000000.0,120.25,4.7180474302999995
1412091000000.0,120.5,4.7274711062
1412092000000.0,120.75,4.7368979202
1412105000000.0,121.0,4.7463165951
1412107000000.0,121.25,4.7557292842
1412117000000.0,121.5,4.7651467333
1412130000000.0,121.75,4.7745723124
1412142000000.0,122.0,4.7839939753
1412156000000.0,122.25,4.7934064058
1412170000000.0,122.5,4.8028182082
1412171000000.0,122.75,4.8122391392
1412183000000.0,123.0,4.8216610268
1412187000000.0,123.25,4.8310776744999995
1412201000000.0,123.5,4.8404874181
1412215000000.0,123.75,4.849900315
1412229000000.0,124.0,4.8687402399
1412242000000.0,124.25,4.878150263399999
1412247000000.0,124.5,4.8875582436
1412261000000.0,124.75,4.8969740863
1412275000000.0,125.0,4.9063942101
1412289000000.0,125.25,4.9252119754
1412302000000.0,125.5,4.934621377
1412307000000.0,125.75,4.9440395756
1412317000000.0,126.0,4.9534549099000005
1412329000000.0,126.25,4.9628605489
1412343000000.0,126.5,4.9722662039
1412357000000.0,126.75,4.9816768272
1412371000000.0,127.0,4.991092775199999
1412372000000.0,127.25,5.000502605
1412384000000.0,127.5,5.0099052607
1412387000000.0,127.75,5.0193101607
1412400000000.0,128.0,5.0287233408
1412413000000.0,128.25,5.0381355654
1412427000000.0,128.5,5.0475388288
1412441000000.0,128.75,5.0663468134
1412454000000.0,129.0,5.07575971
1412457000000.0,129.25,5.0851654222
1412470000000.0,129.5,5.0945636325
1412484000000.0,129.75,5.1039648619
1412498000000.0,130.0,5.1133751714999995
1412499000000.0,130.25,5.1227837647
1412511000000.0,130.5,5.1321825311
1412517000000.0,130.75,5.1415786445
1412531000000.0,131.0,5.1509831862999995
1412546000000.0,131.25,5.1602921032
1412559000000.0,131.5,5.1697942405
1412560000000.0,131.75,5.1791895632
1412573000000.0,132.0,5.1885862955
1412577000000.0,132.25,5.1979914608
1412591000000.0,132.5,5.2073967402
1412604000000.0,132.75,5.216793022
1412618000000.0,133.0,5.2261854626
1412619000000.0,133.25,5.2355846951
1412631000000.0,133.5,5.2449901013
1412637000000.0,133.75,5.2543890115
1412651000000.0,134.0,5.2637797569
1412665000000.0,134.25,5.2731725671
1412679000000.0,134.5,5.2919763186
1412692000000.0,134.75,5.3013680143
1412697000000.0,135.0,5.3107560487
1412711000000.0,135.25,5.3201519451
1412717000000.0,135.5,5.3295541939
1412730000000.0,135.75,5.3389488032
1412744000000.0,136.0,5.3483348441
1412757000000.0,136.25,5.3577246887
1412758000000.0,136.5,5.3671214162
1412771000000.0,136.75,5.3765195018
1412777000000.0,137.0,5.3859086311
1412790000000.0,137.25,5.3952929379
1412804000000.0,137.5,5.4046834138
1412818000000.0,137.75,5.4234729549
1412832000000.0,138.0,5.432856017000001
1412837000000.0,138.25,5.4422401357000005
1412850000000.0,138.5,5.4516337776
1412864000000.0,138.75,5.4610282073
1412877000000.0,139.0,5.4704126349
1412878000000.0,139.25,5.4797923441
1412891000000.0,139.5,5.489179307300001
1412897000000.0,139.75,5.4985737473
1412910000000.0,140.0,5.507960677100001
1412917000000.0,140.25,5.5173408547000005
1412929000000.0,140.5,5.5267206065
1412942000000.0,140.75,5.5361087011
1412956000000.0,141.0,5.5454991387
1412969000000.0,141.25,5.5548809013
1412970000000.0,141.5,5.5642570808
1412983000000.0,141.75,5.5736386741
1412987000000.0,142.0,5.5830280208000005
1413002000000.0,142.25,5.5924126007
1413015000000.0,142.5,5.6017879310000005
1413029000000.0,142.75,5.6111633434
1413030000000.0,143.0,5.620548103099999
1413042000000.0,143.25,5.6299348401
1413047000000.0,143.5,5.6393118461
1413058000000.0,143.75,5.6486832563
1413069000000.0,144.0,5.6580610938
1413083000000.0,144.25,5.6674471636
1413097000000.0,144.5,5.6768273761
1413110000000.0,144.75,5.6861977211
1413111000000.0,145.0,5.6955701838
1413117000000.0,145.25,5.7049491285
1413127000000.0,145.5,5.7143316122000005
1413140000000.0,145.75,5.7237058560000005
1413154000000.0,146.0,5.7330736912
1413168000000.0,146.25,5.751826811900001
1413181000000.0,146.5,5.7612038473
1413187000000.0,146.75,5.7705712585
1413200000000.0,147.0,5.7799377131
1413214000000.0,147.25,5.7893132744
1413227000000.0,147.5,5.7986920569
1413228000000.0,147.75,5.8080614586
1413240000000.0,148.0,5.8174243508000005
1413247000000.0,148.25,5.8267927875
1413258000000.0,148.5,5.836170184
1413272000000.0,148.75,5.8455428308
1413286000000.0,149.0,5.854905125499999
1413300000000.0,149.25,5.8736391528
1413312000000.0,149.5,5.8830120618
1413317000000.0,149.75,5.8923788625
1413330000000.0,150.0,5.9017381091
1413343000000.0,150.25,5.9111011034
1413357000000.0,150.5,5.9204730062
1413371000000.0,150.75,5.9392015481
1413384000000.0,151.0,5.9485588134
1413387000000.0,151.25,5.9579249199
1413401000000.0,151.5,5.967295507799999
1413413000000.0,151.75,5.9766571061
1413427000000.0,152.0,5.9860112484000005
1413428000000.0,152.25,5.995370028200001
1413441000000.0,152.5,6.004738473
1413447000000.0,152.75,6.0141033503
1413460000000.0,153.0,6.023457385
1413474000000.0,153.25,6.032809857999999
1413488000000.0,153.5,6.0421723549
1413489000000.0,153.75,6.0515370269
1413502000000.0,154.0,6.0608960321000005
1413507000000.0,154.25,6.0702463404
1413517000000.0,154.5,6.079599431
1413530000000.0,154.75,6.0889622592
1413544000000.0,155.0,6.0983237991
1413558000000.0,155.25,6.117022317999999
1413571000000.0,155.5,6.1263785771000006
1413577000000.0,155.75,6.135740942000001
1413590000000.0,156.0,6.145094681900001
1413603000000.0,156.25,6.1544396962
1413616000000.0,156.5,6.1637883353
1413629000000.0,156.75,6.1731476414
1413630000000.0,157.0,6.182503183400001
1413643000000.0,157.25,6.1918510678
1413647000000.0,157.5,6.2011946086
1413659000000.0,157.75,6.2105449676
1413673000000.0,158.0,6.2199019034
1413687000000.0,158.25,6.2292522668
1413700000000.0,158.5,6.2385939127
1413701000000.0,158.75,6.2479374083
1413712000000.0,159.0,6.2572904952999995
